vehicle_id,date_key,location_id,listed_price,sold_price,price_difference,expected_market_price,days_on_platform,conversion_rate,sale_flag
7047,20230101,8,2453136,2286552,166584,1226568,115,0.03,1
7048,20200901,26,1900923,1755033,145890,1045507,65,0.05,1
7051,20221206,22,1217693,1159195,58498,913269,81,0.04,1
7053,20240609,11,394265,283403,110862,216845,16,0.07,1
7054,20221203,27,2484645,2369040,115605,2111948,39,0.03,1
7055,20200501,19,1582115,1479985,102130,1503009,109,0.05,1
7056,20250204,27,549892,486261,63631,357429,68,0.04,1
7058,20230308,28,2299763,2182869,116894,1379857,70,0.03,1
7059,20230304,1,839578,672972,166606,503746,4,0.1,1
7060,20200503,21,1659227,1513041,146186,995536,95,0.07,1
7066,20230806,22,1137322,1027753,109569,1080455,45,0.06,1
7067,20210609,28,860830,756744,104086,473456,46,0.04,1
7068,20250112,7,407535,287480,120055,224144,41,0.04,1
7070,20240602,17,503729,381736,121993,226678,19,0.1,1
7071,20230111,3,1279041,1201321,77720,639520,94,0.02,1
7072,20210505,23,208028,52859,155169,114415,80,0.03,1
7073,20200612,3,1965874,1845041,120833,982937,9,0.05,1
7076,20240312,14,985766,851112,134654,837901,38,0.04,1
7077,20240405,4,813198,745657,67541,609898,55,0.07,1
7078,20210511,29,604129,574323,29806,453096,44,0.06,1
7080,20190312,10,767327,592627,174700,460396,57,0.06,1
7081,20250810,3,935794,865573,70221,514686,61,0.04,1
7083,20230305,17,992244,856811,135433,396897,13,0.13,1
7085,20240508,11,940832,901077,39755,752665,89,0.03,1
7087,20230411,8,2461777,2315108,146669,984710,109,0.05,1
7089,20250206,8,1211435,1071795,139640,666289,98,0.05,1
7090,20240311,3,1067252,1041311,25941,586988,56,0.08,1
7093,20231209,15,1442891,1399505,43386,1082168,59,0.03,1
7094,20220402,15,1278487,1139472,139015,767092,33,0.06,1
7095,20201205,28,1488980,1377755,111225,1042285,67,0.06,1
7097,20190602,21,1030493,875550,154943,875919,10,0.09,1
7099,20220202,25,449553,375317,74236,404597,75,0.08,1
7100,20210801,9,1592594,1507538,85056,955556,106,0.07,1
7101,20221003,5,1051830,948785,103045,420731,49,0.03,1
7102,20220312,21,2319099,2266190,52909,1623369,51,0.06,1
7104,20231102,8,991699,820840,170859,743774,101,0.04,1
7105,20231103,20,1252402,1120865,131537,751441,68,0.03,1
7106,20200905,30,776487,621855,154632,310594,10,0.1,1
7107,20220309,18,547399,462028,85371,492659,90,0.07,1
7108,20200901,8,1710531,1575499,135032,1282898,21,0.12,1
7111,20200407,28,781916,627010,154906,547341,21,0.08,1
7113,20201203,9,1643551,1470815,172736,903953,59,0.03,1
7114,20190703,26,1227079,1149850,77229,1043017,19,0.07,1
7116,20200410,5,1330674,1204977,125697,998005,104,0.02,1
7117,20230307,13,1187191,1112400,74791,1068471,62,0.07,1
7119,20210211,1,436430,295590,140840,327322,40,0.04,1
7125,20200502,20,1901677,1873028,28649,1426257,89,0.06,1
7126,20211005,1,764782,734309,30473,688303,80,0.06,1
7127,20230110,22,2252015,2077114,174901,788205,44,0.04,1
7129,20200604,22,1902349,1836102,66247,1712114,101,0.07,1
7130,20230507,12,1335111,1332489,2622,667555,42,0.07,1
7131,20210901,13,668121,490840,177281,267248,117,0.07,1
7133,20220509,25,2460881,2404746,56135,1107396,77,0.06,1
7134,20201107,13,434751,295244,139507,217375,66,0.07,1
7135,20200505,5,577520,476483,101037,404264,91,0.04,1
7136,20240506,25,597265,545890,51375,298632,80,0.07,1
7137,20190809,19,732531,555151,177380,476145,91,0.04,1
7138,20210404,19,1095063,1084437,10626,602284,69,0.05,1
7139,20241207,13,1363400,1331669,31731,886209,24,0.11,1
7141,20231008,26,2254284,2096953,157331,2028855,80,0.06,1
7142,20210808,18,1743596,1703848,39748,1220517,30,0.12,1
7143,20230309,17,1346348,1273228,73120,1077078,46,0.06,1
7144,20190412,27,1431404,1419598,11806,1001982,44,0.04,1
7145,20200809,4,1102524,967739,134785,992271,117,0.08,1
7147,20200109,19,237402,141712,95690,118701,6,0.06,1
7148,20200708,3,1634617,1546775,87842,1062501,100,0.07,1
7149,20200112,28,863311,718504,144807,647483,10,0.12,1
7150,20210811,7,1028072,864268,163804,514036,103,0.06,1
7151,20250108,2,826956,806494,20462,661564,41,0.05,1
7154,20210610,13,1432777,1307033,125744,1217860,94,0.06,1
7156,20230302,3,2064382,2054540,9842,1238629,19,0.08,1
7157,20221208,16,1819659,1696370,123289,1546710,91,0.04,1
7159,20200206,5,1166706,1027456,139250,466682,115,0.05,1
7160,20190702,29,2025135,2013705,11430,911310,93,0.03,1
7161,20191204,21,1349321,1311600,37721,674660,71,0.04,1
7163,20221201,10,1135934,999734,136200,851950,24,0.11,1
7164,20250301,10,1828491,1662054,166437,1371368,109,0.07,1
7165,20241012,26,1588818,1521865,66953,1271054,51,0.04,1
7166,20201003,22,2020015,1977245,42770,1717012,109,0.08,1
7167,20240409,18,2390276,2291716,98560,2151248,68,0.04,1
7168,20220312,14,1346947,1330017,16930,538778,66,0.06,1
7170,20250312,21,2458917,2335652,123265,1106512,89,0.08,1
7171,20221207,9,1066011,1050882,15129,852808,30,0.06,1
7175,20200505,19,404605,373345,31260,242763,103,0.02,1
7177,20210407,12,2144681,2043047,101634,1822978,95,0.06,1
7178,20240209,5,222193,192364,29829,211083,79,0.05,1
7179,20210109,12,828248,676303,151945,414124,111,0.07,1
7183,20190412,26,652313,560420,91893,358772,42,0.04,1
7185,20210207,28,1408953,1371811,37142,845371,94,0.08,1
7188,20200310,5,204775,26736,178039,102387,37,0.05,1
7189,20240709,1,2208788,2141092,67696,1767030,89,0.07,1
7190,20220107,4,1964744,1822870,141874,1670032,84,0.03,1
7193,20230703,4,1523631,1514297,9334,1295086,107,0.07,1
7194,20201203,16,509209,355610,153599,280064,53,0.04,1
7195,20190810,17,2265848,2145580,120268,1925970,28,0.08,1
7198,20241108,14,2443237,2415243,27994,1221618,56,0.05,1
7200,20241005,15,256353,128986,127367,205082,54,0.03,1
7204,20221201,21,700846,580249,120597,595719,102,0.06,1
7205,20221102,17,1281758,1224762,56996,1089494,33,0.04,1
7206,20220203,1,305159,260830,44329,183095,36,0.04,1
7207,20190203,4,870434,747762,122672,652825,84,0.03,1
7209,20190202,7,341335,330089,11246,221867,74,0.07,1
7210,20220412,24,290923,166570,124353,189099,108,0.02,1
7214,20190812,3,1830540,1724883,105657,1281378,110,0.07,1
7217,20231012,27,2477830,2351083,126747,1238915,70,0.02,1
7218,20210606,17,2122414,1996603,125811,742844,74,0.04,1
7221,20250112,9,1401307,1263282,138025,490457,4,0.12,1
7222,20220308,11,2189422,2172730,16692,1204182,5,0.13,1
7223,20230801,13,2292660,2218229,74431,1260963,77,0.07,1
7231,20221012,23,2448917,2424237,24680,1469350,3,0.05,1
7232,20230503,10,1565467,1544853,20614,861006,18,0.06,1
7235,20200507,7,780653,712886,67767,468391,100,0.05,1
7236,20210205,16,2440481,2294673,145808,1342264,74,0.05,1
7237,20191111,27,1677586,1525832,151754,754913,21,0.12,1
7238,20241103,11,2421844,2403532,18312,968737,100,0.07,1
7241,20250107,20,268968,119479,149489,147932,78,0.04,1
7243,20231103,5,1278514,1218320,60194,1150662,39,0.06,1
7244,20220502,16,1192463,1185508,6955,1132839,26,0.07,1
7247,20200610,22,1150581,1023422,127159,920464,44,0.06,1
7249,20240706,21,2385237,2296558,88679,1550404,10,0.14,1
7250,20210907,25,1248135,1075710,172425,748881,19,0.14,1
7252,20240104,20,370545,236576,133969,277908,78,0.07,1
7253,20230709,19,805422,798398,7024,442982,72,0.07,1
7254,20230411,17,1971239,1794630,176609,985619,65,0.03,1
7255,20250205,2,2447809,2416558,31251,1223904,40,0.03,1
7256,20230901,26,439720,422507,17213,351776,40,0.04,1
7257,20210705,21,1533605,1355474,178131,843482,107,0.03,1
7258,20250205,20,1661561,1594151,67410,1246170,98,0.06,1
7259,20190404,27,405683,330182,75501,365114,118,0.08,1
7260,20210208,20,1775170,1663620,111550,1420136,37,0.04,1
7263,20200104,10,1197836,1187854,9982,958268,66,0.04,1
7264,20220205,3,856732,792522,64210,685385,18,0.14,1
7265,20200607,30,587757,572975,14782,411429,80,0.03,1
7266,20200810,5,1735743,1691059,44684,781084,26,0.07,1
7267,20190907,19,486450,422239,64211,389160,31,0.06,1
7268,20250202,17,1853549,1823825,29724,1575516,82,0.05,1
7271,20200612,23,1967116,1864730,102386,1475337,23,0.09,1
7272,20240108,7,2404788,2378283,26505,1442872,85,0.08,1
7273,20230605,22,234357,87008,147349,105460,110,0.08,1
7274,20210907,21,473109,387867,85242,165588,15,0.11,1
7275,20240202,1,1768520,1735441,33079,618982,105,0.06,1
7276,20210308,21,1852173,1812371,39802,1111303,91,0.03,1
7279,20231004,3,647596,500785,146811,615216,99,0.07,1
7280,20240906,9,1488524,1369758,118766,520983,93,0.04,1
7281,20210507,10,821593,692304,129289,410796,19,0.12,1
7282,20240803,1,387659,263852,123807,271361,73,0.04,1
7283,20241207,5,1002008,901581,100427,651305,29,0.12,1
7286,20220212,3,353868,246213,107655,283094,37,0.03,1
7289,20210411,23,668534,582695,85839,467973,108,0.03,1
7292,20220103,22,1997334,1829530,167804,1298267,98,0.02,1
7293,20250905,1,299399,261034,38365,239519,94,0.07,1
7294,20210506,3,222762,194307,28455,77966,75,0.04,1
7295,20210212,10,879936,857150,22786,351974,110,0.04,1
7296,20190407,16,1136957,1111704,25253,682174,60,0.05,1
7298,20221008,22,468178,403937,64241,187271,85,0.06,1
7302,20221105,21,1142712,1074768,67944,628491,30,0.14,1
7308,20210411,29,2345928,2217558,128370,1876742,62,0.04,1
7310,20240907,9,1248142,1192222,55920,624071,98,0.03,1
7313,20230212,29,1364595,1250748,113847,1023446,94,0.08,1
7316,20240802,22,1300261,1275002,25259,650130,103,0.06,1
7317,20200601,4,352998,231992,121006,264748,15,0.1,1
7318,20191103,5,2280849,2181637,99212,1368509,115,0.04,1
7320,20250412,13,851168,786450,64718,680934,26,0.12,1
7322,20210503,9,517274,422301,94973,232773,54,0.07,1
7323,20230712,23,1187492,1123055,64437,712495,20,0.06,1
7325,20220801,4,566210,559873,6337,339726,103,0.05,1
7326,20191101,23,1470390,1309738,160652,1029272,63,0.07,1
7328,20241008,8,1293752,1271671,22081,905626,12,0.12,1
7329,20210105,25,916065,757527,158538,824458,39,0.08,1
7331,20230601,13,1569518,1465465,104053,1020186,71,0.08,1
7332,20230704,17,2330188,2268077,62111,815565,42,0.05,1
7334,20230710,15,1348889,1271833,77056,1214000,20,0.06,1
7335,20240307,2,1491294,1346654,144640,969341,41,0.06,1
7337,20220104,26,1832251,1800746,31505,732900,96,0.07,1
7338,20230707,26,1498583,1422977,75606,1049008,13,0.15,1
7339,20200710,22,1345659,1343093,2566,1076527,61,0.03,1
7340,20230201,27,365978,260947,105031,237885,83,0.04,1
7341,20201112,27,2397396,2371180,26216,958958,60,0.06,1
7342,20211002,9,1349095,1346400,2695,1079276,61,0.05,1
7343,20230604,18,1579313,1428460,150853,710690,71,0.07,1
7344,20240509,4,1559270,1392383,166887,1169452,71,0.02,1
7345,20250111,20,574999,481585,93414,201249,66,0.03,1
7346,20190510,2,814681,760738,53943,733212,60,0.04,1
7349,20200706,5,2475302,2363987,111315,2227771,42,0.04,1
7350,20200511,16,2049819,1884144,165675,819927,89,0.04,1
7352,20230210,27,1354992,1284708,70284,1219492,76,0.06,1
7355,20231211,12,1660593,1605343,55250,1411504,25,0.13,1
7356,20221102,4,716079,631291,84788,608667,75,0.04,1
7357,20201210,30,705102,614766,90336,282040,55,0.06,1
7359,20230708,13,514178,414232,99946,205671,117,0.06,1
7360,20190410,22,540139,363362,176777,243062,4,0.1,1
7362,20210503,6,549758,490016,59742,329854,103,0.05,1
7363,20250107,28,514040,377974,136066,205615,111,0.03,1
7364,20210610,21,1327818,1233753,94065,1195036,79,0.04,1
7365,20230608,23,2061742,1989405,72337,1340132,109,0.06,1
7367,20240101,7,589709,520474,69235,235883,69,0.06,1
7368,20200408,5,1510751,1483892,26859,906450,86,0.06,1
7369,20200610,9,1576377,1489994,86383,1339920,108,0.07,1
7370,20220607,16,1512308,1368655,143653,604923,92,0.06,1
7372,20190810,20,700368,522573,177795,315165,61,0.05,1
7374,20220103,4,2430317,2336458,93859,1093642,31,0.05,1
7375,20200809,22,2005373,1899631,105742,902417,117,0.05,1
7376,20220503,26,639628,486440,153188,319814,21,0.14,1
7377,20231108,22,1663159,1623334,39825,1496843,44,0.05,1
7378,20190506,27,1802443,1631969,170474,811099,98,0.07,1
7380,20231203,3,1493697,1477203,16494,1344327,94,0.06,1
7382,20211106,25,373876,250967,122909,280407,12,0.09,1
7383,20210103,21,1149280,1042375,106905,919424,94,0.08,1
7385,20190303,20,2094767,1948163,146604,1780551,116,0.05,1
7387,20201110,2,962421,794631,167790,818057,83,0.08,1
7388,20231011,11,393681,245839,147842,314944,107,0.07,1
7389,20241210,6,2446451,2332452,113999,1467870,62,0.07,1
7391,20220704,3,1274807,1269964,4843,1211066,14,0.11,1
7392,20200401,29,1482329,1379735,102594,815280,93,0.07,1
7393,20240901,3,334278,318886,15392,183852,120,0.03,1
7395,20210108,13,2417909,2293590,124319,1450745,85,0.04,1
7396,20230804,11,1688411,1516402,172009,1350728,83,0.07,1
7398,20250504,14,2077339,2051789,25550,1142536,58,0.02,1
7399,20200501,25,1262007,1136962,125045,883404,66,0.07,1
7402,20190603,15,824746,674138,150608,618559,109,0.04,1
7403,20211210,3,1429184,1287681,141503,1071888,28,0.06,1
7405,20210406,21,2218818,2170783,48035,2107877,37,0.04,1
7406,20210712,18,1276976,1175450,101526,893883,57,0.07,1
7407,20200201,21,2272855,2261597,11258,2045569,52,0.02,1
7408,20220110,12,1766689,1589371,177318,795010,37,0.03,1
7409,20210412,13,2380341,2288232,92109,1071153,112,0.02,1
7411,20210310,27,764209,736287,27922,267473,119,0.03,1
7412,20230807,27,1094498,967029,127469,437799,43,0.05,1
7414,20221001,13,2084306,1951001,133305,1146368,45,0.03,1
7415,20201207,3,231125,59788,171337,184900,44,0.03,1
7416,20200307,30,532463,461745,70718,372724,40,0.04,1
7417,20200103,14,1809799,1768153,41646,723919,45,0.03,1
7419,20220512,15,2096551,2026649,69902,1257930,101,0.07,1
7421,20230707,19,898260,776498,121762,763521,13,0.07,1
7422,20230505,25,2144199,2025391,118808,1500939,23,0.13,1
7425,20220508,28,2069131,2041729,27402,1862217,18,0.13,1
7427,20230904,15,1941489,1843469,98020,873670,67,0.08,1
7428,20200801,1,2064073,1959153,104920,722425,114,0.07,1
7429,20201106,21,1075106,970656,104450,860084,98,0.07,1
7432,20230103,5,721233,574785,146448,432739,91,0.07,1
7433,20200702,5,634883,482937,151946,571394,17,0.1,1
7434,20190404,7,958988,934587,24401,767190,40,0.07,1
7435,20240810,28,2346724,2215814,130910,938689,3,0.06,1
7437,20240710,2,431313,289907,141406,237222,40,0.05,1
7438,20240208,27,1680897,1667475,13422,924493,21,0.1,1
7440,20231203,1,1859208,1731387,127821,929604,103,0.03,1
7442,20220812,28,2187679,2017635,170044,1093839,53,0.04,1
7443,20220911,24,1246402,1136678,109724,810161,41,0.02,1
7444,20220309,9,961970,854014,107956,865773,13,0.08,1
7445,20210801,13,2427415,2402116,25299,1456449,99,0.05,1
7446,20240208,29,554731,549104,5627,360575,44,0.06,1
7449,20220509,24,807013,672433,134580,685961,18,0.11,1
7450,20200302,3,898019,833941,64078,538811,48,0.08,1
7452,20190310,1,1312122,1187221,124901,1115303,61,0.07,1
7453,20200910,5,2295881,2270827,25054,1607116,31,0.07,1
7454,20200705,9,492493,399516,92977,221621,4,0.09,1
7455,20190806,25,2217615,2051835,165780,1663211,102,0.04,1
7456,20210706,18,563267,427575,135692,197143,58,0.03,1
7457,20211112,22,2152135,2027893,124242,968460,24,0.11,1
7458,20240605,25,1658156,1600449,57707,663262,85,0.04,1
7459,20240111,23,2260167,2206707,53460,1808133,66,0.07,1
7461,20240901,27,1263698,1099329,164369,1200513,31,0.08,1
7462,20221207,27,1884950,1824740,60210,1225217,50,0.03,1
7465,20220101,22,1774186,1716480,57706,1153220,60,0.08,1
7467,20210810,27,1551001,1524976,26025,930600,72,0.04,1
7468,20210806,2,373497,347838,25659,130723,116,0.04,1
7469,20201204,19,1222056,1099139,122917,1038747,93,0.07,1
7470,20221204,15,740606,641833,98773,296242,69,0.05,1
7474,20200102,9,2404483,2241969,162514,1442689,116,0.02,1
7476,20220704,27,200514,21324,179190,130334,83,0.04,1
7477,20241011,14,1145031,1127490,17541,687018,39,0.04,1
7478,20240804,16,388540,208616,179924,369113,76,0.06,1
7480,20201009,11,1207508,1084040,123468,905631,112,0.03,1
7484,20250610,11,1928775,1880738,48037,1446581,99,0.07,1
7485,20210404,21,2186015,2159396,26619,1530210,17,0.14,1
7487,20240707,22,2449628,2448150,1478,1837221,8,0.06,1
7489,20220505,12,1176230,1153981,22249,646926,120,0.07,1
7490,20250309,2,2235996,2074257,161739,1117998,21,0.1,1
7492,20230209,25,2380571,2308250,72321,952228,113,0.05,1
7494,20200610,15,389682,376389,13293,272777,119,0.07,1
7495,20231101,13,903776,744079,159697,451888,85,0.02,1
7496,20220607,22,1995265,1817851,177414,997632,55,0.05,1
7498,20230802,21,2286395,2106654,179741,1028877,91,0.06,1
7499,20230310,5,2096132,1924780,171352,1676905,77,0.03,1
7500,20200804,9,1096798,926324,170474,987118,102,0.05,1
7501,20221111,9,602691,528658,74033,210941,59,0.03,1
7502,20240711,5,1267768,1263633,4135,570495,10,0.08,1
7504,20221205,28,2221505,2192329,29176,1110752,116,0.03,1
7506,20211206,27,885417,806208,79209,752604,81,0.04,1
7507,20190707,29,2230871,2075120,155751,780804,53,0.05,1
7509,20221203,22,1723288,1652663,70625,1464794,15,0.06,1
7510,20210409,17,1852879,1702050,150829,1389659,67,0.04,1
7512,20250312,6,2046142,1927007,119135,920763,55,0.07,1
7515,20190306,24,343892,304878,39014,120362,6,0.14,1
7516,20210412,30,1851479,1690090,161389,1481183,109,0.07,1
7518,20230804,5,435506,366463,69043,217753,71,0.08,1
7519,20200606,19,1065158,998441,66717,639094,80,0.03,1
7520,20190903,24,1642960,1539345,103615,903628,15,0.08,1
7521,20200701,29,1165373,1148109,17264,874029,52,0.07,1
7522,20200609,7,2243497,2120423,123074,2019147,5,0.13,1
7523,20230504,7,1441015,1351931,89084,648456,31,0.05,1
7524,20231207,5,315117,238338,76779,204826,62,0.04,1
7525,20220908,9,2338725,2224027,114698,2221788,107,0.06,1
7527,20220206,15,1286707,1216771,69936,1222371,91,0.02,1
7528,20190404,23,1450055,1403842,46213,1377552,99,0.05,1
7529,20220209,25,1207500,1130434,77066,422625,71,0.07,1
7532,20201106,5,285097,240749,44348,128293,6,0.06,1
7534,20190612,15,1441458,1313303,128155,864874,34,0.07,1
7535,20211004,6,1593649,1536824,56825,1195236,67,0.07,1
7537,20210305,10,1606871,1604906,1965,1526527,7,0.09,1
7538,20230710,11,1933300,1804740,128560,869984,74,0.05,1
7539,20220604,17,1595834,1502820,93014,1516042,3,0.09,1
7540,20220803,15,1049357,962152,87205,944421,108,0.06,1
7545,20210407,24,997034,971597,25437,598220,111,0.03,1
7551,20250912,18,641950,492624,149326,353072,93,0.07,1
7553,20191104,5,2363304,2287576,75728,1063486,6,0.06,1
7555,20200807,9,1562160,1490983,71177,859188,4,0.1,1
7556,20200507,20,696640,547804,148836,243823,39,0.04,1
7557,20230608,15,796868,624938,171930,677337,56,0.06,1
7558,20211006,8,732751,723920,8831,512925,40,0.04,1
7562,20240607,2,2401190,2283737,117453,840416,56,0.04,1
7563,20200302,3,2008848,1882248,126600,1205308,102,0.07,1
7565,20221107,5,757787,591404,166383,568340,78,0.05,1
7567,20240507,25,402937,250291,152646,141027,62,0.08,1
7568,20220810,6,1022354,888766,133588,869000,104,0.05,1
7569,20230604,1,1458087,1405151,52936,1312278,75,0.03,1
7570,20240904,12,1446330,1323678,122652,1374013,6,0.09,1
7573,20220904,22,813575,807288,6287,569502,35,0.06,1
7574,20230110,11,1075856,944088,131768,753099,86,0.06,1
7575,20241002,22,1018352,1005295,13057,458258,81,0.03,1
7578,20231111,6,1718641,1657964,60677,773388,97,0.08,1
7580,20250708,3,483699,387162,96537,217664,82,0.03,1
7581,20210201,23,2072086,1994114,77972,1761273,43,0.03,1
7583,20240907,11,1378560,1212221,166339,551423,77,0.07,1
7586,20210110,27,564997,480543,84454,254248,57,0.08,1
7589,20210303,2,2076536,1948089,128447,1557402,53,0.07,1
7591,20250108,11,1798523,1740728,57795,1079113,15,0.08,1
7592,20240311,10,1467904,1430154,37750,954137,55,0.05,1
7593,20211211,26,659951,624932,35019,428968,29,0.06,1
