transaction_id,car_id,brand,model,manufacturing_year,car_age,fuel_type,transmission,kms_driven,listed_price,sold_price,price_difference,seller_city,seller_state,listing_date,sold_date,days_on_platform,sold_month,sold_year,is_premium_brand,car_condition,seller_rating,customer_segment,expected_market_price,price_bucket,conversion_rate,is_festive_season,sold_month_name,sold_month_num,sale_flag
6832,6062,Bmw,X1,2014,11,Diesel,Manual,164971,951665,793990,157675,Chandigarh,Rajasthan,14-07-2020,22-08-2022,103,10,2020,1,Poor,3.8,Mid,428249,Medium,0.05,1,Aug,8,1
6833,4555,Bmw,X1,2018,7,Cng,Manual,86759,673081,571699,101382,Jaipur,Karnataka,23-11-2021,28-12-2021,21,12,2021,1,Fair,4,Mid,437502,Medium,0.13,0,Dec,12,1
6834,7214,Audi,A4,2012,13,Cng,Manual,125839,2383786,2336672,47114,Mumbai,Maharashtra,25-09-2019,10-09-2019,14,10,2019,1,Poor,4.6,Premium,834325,High,0.07,1,Sep,9,1
6835,3260,Mahindra,Xuv500,2012,13,Petrol,Automatic,197554,1227424,1212874,14550,Bangalore,Maharashtra,28-06-2020,10-04-2020,98,10,2020,0,Poor,4.3,Premium,429598,High,0.03,1,Apr,4,1
6836,3434,Bmw,X3,2019,6,Electric,Automatic,71241,1095761,1077363,18398,Delhi,Karnataka,29-06-2019,18-07-2023,120,10,2019,1,Fair,3.7,Mid,767032,Medium,0.02,1,Jul,7,1
6837,3593,Maruti,Baleno,2021,4,Electric,Manual,119587,1529526,1464297,65229,Mumbai,Punjab,10-12-2021,04-01-2020,101,3,2022,0,Good,3.8,Premium,1223620,High,0.06,0,Jan,1,1
6838,5835,Mahindra,Scorpio,2014,11,Cng,Automatic,198758,200859,108551,92308,Delhi,Maharashtra,22-08-2021,15-07-2024,63,10,2021,0,Poor,4.1,Budget,90386,Low,0.08,1,Jul,7,1
6839,9808,Mahindra,Scorpio,2024,1,Diesel,Automatic,86042,700897,589303,111594,Chandigarh,Maharashtra,10-01-2023,11-03-2020,79,3,2023,0,Excellent,4.8,Mid,665852,Medium,0.08,0,Mar,3,1
6840,2545,Honda,City,2013,12,Cng,Automatic,104572,1211028,1190420,20608,Pune,Maharashtra,13-03-2024,01-07-2024,45,4,2024,0,Poor,3.4,Mid,484411,Medium,0.04,0,Jul,7,1
6841,7646,Toyota,Fortuner,2019,6,Petrol,Automatic,48008,1948606,1860829,87777,Bangalore,Maharashtra,06-03-2022,05-06-2022,61,5,2022,0,Fair,4.3,Premium,1364024,High,0.06,0,Jun,6,1
6842,4121,Honda,Amaze,2021,4,Diesel,Automatic,60825,467871,396572,71299,Jaipur,Maharashtra,16-11-2020,02-10-2021,86,2,2021,0,Good,4.3,Budget,374296,Low,0.07,0,Oct,10,1
6843,5984,Bmw,X1,2024,1,Electric,Manual,48512,246042,155793,90249,Pune,Delhi,22-03-2020,13-04-2019,56,5,2020,1,Excellent,3.9,Budget,233739,Low,0.05,0,Apr,4,1
6844,3878,Bmw,X1,2020,5,Electric,Automatic,110449,891145,782938,108207,Delhi,Delhi,17-01-2019,26-12-2024,102,4,2019,1,Good,3.8,Mid,668358,Medium,0.02,0,Dec,12,1
6845,8331,Toyota,Innova,2014,11,Cng,Automatic,104867,1764579,1705920,58659,Mumbai,Maharashtra,14-10-2020,12-05-2020,52,12,2020,0,Poor,3.4,Premium,794060,High,0.04,0,May,5,1
6846,4396,Maruti,Baleno,2024,1,Diesel,Manual,30932,1225190,1062753,162437,Bangalore,Maharashtra,15-01-2023,13-05-2019,70,3,2023,0,Excellent,4,Mid,1163930,Medium,0.07,0,May,5,1
6847,8017,Honda,City,2017,8,Cng,Automatic,177494,1149783,1107187,42596,Chandigarh,Punjab,07-10-2023,27-07-2019,75,12,2023,0,Fair,4.4,Mid,689869,Medium,0.08,0,Jul,7,1
6848,2626,Tata,Harrier,2022,3,Petrol,Manual,104553,209295,162916,46379,Jaipur,Karnataka,07-08-2024,11-11-2024,96,11,2024,0,Good,3.3,Budget,177900,Low,0.02,1,Nov,11,1
6849,9863,Hyundai,Verna,2021,4,Petrol,Manual,76090,1879656,1712909,166747,Pune,Maharashtra,30-08-2023,28-10-2021,114,12,2023,0,Good,4.6,Premium,1503724,High,0.03,0,Oct,10,1
6850,9571,Bmw,X3,2024,1,Electric,Manual,20377,446102,272321,173781,Pune,Maharashtra,31-03-2021,06-08-2021,69,6,2021,1,Excellent,4.4,Budget,423796,Low,0.07,0,Aug,8,1
6851,5177,Bmw,X1,2019,6,Cng,Manual,82856,2441505,2319295,122210,Delhi,Maharashtra,14-02-2024,10-03-2025,63,4,2024,1,Fair,3.3,Premium,1709053,High,0.06,0,Mar,3,1
6852,5030,Maruti,Swift,2021,4,Diesel,Manual,142419,2126892,2090020,36872,Bangalore,Rajasthan,19-02-2019,06-11-2019,112,6,2019,0,Good,4.1,Premium,1701513,High,0.04,0,Nov,11,1
6853,5164,Mahindra,Scorpio,2013,12,Electric,Manual,107865,1123195,991955,131240,Delhi,Maharashtra,29-07-2019,09-12-2021,60,9,2019,0,Poor,3.4,Mid,449277,Medium,0.05,0,Dec,12,1
6854,2848,Audi,Q3,2022,3,Cng,Automatic,33735,1126078,1072437,53641,Mumbai,Karnataka,04-08-2024,22-07-2023,75,10,2024,1,Good,3.4,Mid,957166,Medium,0.06,1,Jul,7,1
6855,5069,Tata,Nexon,2023,2,Petrol,Manual,50876,1252821,1236205,16616,Jaipur,Punjab,04-11-2019,04-11-2021,117,2,2020,0,Excellent,3.8,Premium,1127538,High,0.05,0,Nov,11,1
6856,2806,Bmw,X1,2014,11,Cng,Manual,17791,1431242,1271126,160116,Delhi,Punjab,11-04-2021,11-06-2023,94,7,2021,1,Poor,4.2,Premium,644058,High,0.06,0,Jun,6,1
6857,5308,Honda,Amaze,2022,3,Cng,Automatic,142496,1635092,1474840,160252,Delhi,Rajasthan,10-06-2023,07-07-2023,27,7,2023,0,Good,4.1,Premium,1389828,High,0.08,0,Jul,7,1
6858,6247,Tata,Harrier,2014,11,Cng,Manual,44178,1422457,1407486,14971,Chandigarh,Delhi,07-08-2021,21-04-2024,22,8,2021,0,Poor,3.7,Premium,640105,High,0.06,0,Apr,4,1
6859,7826,Honda,City,2021,4,Electric,Manual,23796,673266,634882,38384,Delhi,Punjab,12-07-2022,18-03-2019,96,10,2022,0,Good,3.6,Mid,538612,Medium,0.03,1,Mar,3,1
6860,6726,Honda,City,2024,1,Electric,Automatic,65624,1141869,1112115,29754,Delhi,Maharashtra,17-09-2024,01-04-2025,109,1,2025,0,Excellent,3.6,Mid,1084775,Medium,0.08,0,Apr,4,1
6861,3268,Bmw,X3,2022,3,Diesel,Manual,131460,402323,280281,122042,Delhi,Maharashtra,20-11-2020,05-11-2022,59,1,2021,1,Good,4.6,Budget,341974,Low,0.06,0,Nov,11,1
6862,9767,Mahindra,Scorpio,2019,6,Cng,Automatic,192413,1101305,1068225,33080,Delhi,Maharashtra,23-08-2022,03-01-2021,37,9,2022,0,Fair,3.8,Mid,770913,Medium,0.06,0,Jan,1,1
6863,3410,Toyota,Innova,2017,8,Cng,Automatic,22415,470357,299846,170511,Mumbai,Maharashtra,10-10-2023,01-08-2024,90,1,2024,0,Fair,3.6,Budget,282214,Low,0.02,0,Aug,8,1
6864,2476,Hyundai,Creta,2015,10,Cng,Automatic,89210,1434247,1427878,6369,Chandigarh,Maharashtra,15-09-2021,01-12-2022,119,1,2022,0,Poor,3.4,Premium,717123,High,0.05,0,Dec,12,1
6865,2043,Maruti,Swift,2014,11,Cng,Manual,154253,1208320,1049424,158896,Bangalore,Maharashtra,06-06-2021,11-05-2022,37,7,2021,0,Poor,3.6,Mid,543744,Medium,0.07,0,May,5,1
6866,8169,Maruti,Wagonr,2020,5,Electric,Manual,164859,957513,852583,104930,Bangalore,Rajasthan,19-12-2024,01-12-2019,85,3,2025,0,Good,4.1,Mid,718134,Medium,0.07,0,Dec,12,1
6867,2519,Honda,Amaze,2017,8,Electric,Manual,111419,2153298,2026283,127015,Pune,Rajasthan,04-09-2024,07-04-2025,106,12,2024,0,Fair,3.7,Premium,1291978,High,0.06,0,Apr,4,1
6868,6454,Honda,City,2013,12,Electric,Automatic,60386,752463,681636,70827,Delhi,Karnataka,12-04-2024,29-01-2021,107,7,2024,0,Poor,4,Mid,300985,Medium,0.07,0,Jan,1,1
6869,8201,Tata,Harrier,2015,10,Petrol,Automatic,138897,639348,623479,15869,Pune,Maharashtra,01-07-2024,09-02-2023,26,7,2024,0,Poor,3.3,Mid,319674,Medium,0.06,0,Feb,2,1
6870,5058,Bmw,X3,2023,2,Cng,Automatic,157856,227253,205359,21894,Mumbai,Punjab,20-06-2023,08-09-2023,50,8,2023,1,Excellent,3.8,Budget,204527,Low,0.02,0,Sep,9,1
6871,7897,Toyota,Innova,2012,13,Electric,Automatic,93259,1694267,1638417,55850,Jaipur,Punjab,17-08-2024,22-07-2024,64,10,2024,0,Poor,3.4,Premium,592993,High,0.05,1,Jul,7,1
6872,7975,Hyundai,Creta,2017,8,Petrol,Manual,88406,2049622,1928125,121497,Delhi,Delhi,07-04-2024,17-04-2020,79,6,2024,0,Fair,3.6,Premium,1229773,High,0.05,0,Apr,4,1
6873,1642,Tata,Harrier,2022,3,Cng,Automatic,126114,2172343,2073842,98501,Mumbai,Punjab,31-10-2020,01-04-2021,65,1,2021,0,Good,3.7,Premium,1846491,High,0.02,0,Apr,4,1
6874,3511,Honda,Amaze,2016,9,Electric,Manual,113683,934803,876648,58155,Delhi,Maharashtra,29-08-2023,20-06-2025,78,11,2023,0,Poor,4.5,Mid,514141,Medium,0.06,1,Jun,6,1
6875,4253,Honda,Amaze,2017,8,Electric,Automatic,33943,2315662,2267878,47784,Pune,Punjab,20-05-2022,06-03-2022,14,6,2022,0,Fair,3.4,Premium,1389397,High,0.08,0,Mar,3,1
6876,3320,Toyota,Fortuner,2015,10,Electric,Automatic,185153,2100019,2092152,7867,Jaipur,Punjab,18-01-2024,11-11-2024,57,3,2024,0,Poor,3.6,Premium,1050009,High,0.06,0,Nov,11,1
6877,8391,Hyundai,Creta,2018,7,Petrol,Manual,71696,2351148,2256054,95094,Jaipur,Maharashtra,18-09-2021,15-05-2022,62,11,2021,0,Fair,4.6,Premium,1528246,High,0.04,1,May,5,1
6878,3264,Maruti,Wagonr,2018,7,Cng,Automatic,58649,1053795,912124,141671,Delhi,Karnataka,27-08-2024,04-05-2021,59,10,2024,0,Fair,3.9,Mid,684966,Medium,0.03,1,May,5,1
6879,1187,Honda,Amaze,2020,5,Cng,Automatic,114652,266204,210032,56172,Chandigarh,Punjab,18-06-2020,19-06-2019,89,9,2020,0,Good,3.5,Budget,199653,Low,0.05,0,Jun,6,1
6880,1862,Audi,A4,2022,3,Cng,Automatic,158386,1199405,1075345,124060,Delhi,Karnataka,01-11-2024,29-07-2021,51,12,2024,1,Good,4.2,Mid,1019494,Medium,0.03,0,Jul,7,1
6881,2657,Bmw,X1,2016,9,Diesel,Automatic,50112,577217,406260,170957,Delhi,Delhi,03-02-2019,05-12-2019,98,5,2019,1,Poor,3.3,Budget,317469,Low,0.03,0,Dec,12,1
6882,2450,Audi,Q3,2021,4,Diesel,Manual,131887,939155,896058,43097,Jaipur,Delhi,29-01-2023,02-08-2023,10,2,2023,1,Good,3.4,Mid,751324,Medium,0.09,0,Aug,8,1
6883,8265,Tata,Harrier,2024,1,Diesel,Automatic,194712,1173351,1085535,87816,Delhi,Punjab,25-02-2020,06-09-2020,105,6,2020,0,Excellent,4.9,Mid,1114683,Medium,0.05,0,Sep,9,1
6884,9517,Audi,Q3,2019,6,Cng,Automatic,144227,792796,759496,33300,Chandigarh,Maharashtra,26-09-2022,09-01-2019,91,12,2022,1,Fair,4.1,Mid,554957,Medium,0.04,0,Jan,1,1
6885,8259,Hyundai,I20,2018,7,Diesel,Manual,6218,716579,562441,154138,Pune,Maharashtra,01-10-2024,13-05-2019,117,1,2025,0,Fair,4.6,Mid,465776,Medium,0.06,0,May,5,1
6886,9744,Mahindra,Scorpio,2019,6,Electric,Automatic,162622,333515,274768,58747,Chandigarh,Karnataka,18-07-2023,25-02-2020,27,8,2023,0,Fair,4.7,Budget,233460,Low,0.06,0,Feb,2,1
6887,2180,Hyundai,Creta,2013,12,Electric,Automatic,16311,2019367,1842131,177236,Chandigarh,Punjab,23-03-2024,05-02-2024,40,5,2024,0,Poor,3.5,Premium,807746,High,0.08,0,Feb,2,1
6888,5820,Honda,City,2013,12,Electric,Automatic,109299,1266067,1103035,163032,Mumbai,Delhi,01-10-2020,08-04-2022,51,11,2020,0,Poor,3.8,Mid,506426,Medium,0.03,1,Apr,4,1
6889,9164,Maruti,Baleno,2018,7,Diesel,Automatic,168104,611743,543368,68375,Pune,Karnataka,28-06-2021,20-04-2023,108,10,2021,0,Fair,4.3,Mid,397632,Medium,0.07,1,Apr,4,1
6890,9089,Bmw,X3,2023,2,Cng,Manual,97950,1706577,1704401,2176,Jaipur,Delhi,04-09-2019,14-09-2021,72,11,2019,1,Excellent,4.5,Premium,1535919,High,0.05,1,Sep,9,1
6891,1184,Maruti,Wagonr,2020,5,Petrol,Manual,174470,1447408,1304360,143048,Chandigarh,Karnataka,31-12-2024,11-11-2023,72,3,2025,0,Good,3.3,Premium,1085556,High,0.05,0,Nov,11,1
6892,4509,Audi,Q3,2016,9,Electric,Manual,186649,1927530,1870609,56921,Jaipur,Karnataka,15-01-2019,19-09-2021,69,3,2019,1,Poor,4.3,Premium,1060141,High,0.03,0,Sep,9,1
6893,8054,Maruti,Wagonr,2024,1,Diesel,Manual,10012,2125997,2036677,89320,Chandigarh,Punjab,31-10-2022,22-07-2021,24,11,2022,0,Excellent,4.4,Premium,2019697,High,0.09,1,Jul,7,1
6894,6276,Bmw,X1,2012,13,Cng,Automatic,51782,1893883,1767001,126882,Bangalore,Maharashtra,09-01-2020,03-06-2019,102,4,2020,1,Poor,4.1,Premium,662859,High,0.04,0,Jun,6,1
6895,5325,Mahindra,Scorpio,2015,10,Cng,Manual,151802,705968,563407,142561,Chandigarh,Maharashtra,20-10-2021,01-12-2022,84,1,2022,0,Poor,3.9,Mid,352984,Medium,0.04,0,Dec,12,1
6896,7638,Maruti,Wagonr,2019,6,Diesel,Manual,93127,931764,775117,156647,Chandigarh,Karnataka,07-02-2023,03-10-2020,80,4,2023,0,Fair,3.2,Mid,652234,Medium,0.03,0,Oct,10,1
6897,5393,Mahindra,Xuv500,2020,5,Electric,Manual,13875,1802639,1762493,40146,Chandigarh,Maharashtra,05-04-2019,17-06-2024,106,7,2019,0,Good,3.4,Premium,1351979,High,0.07,0,Jun,6,1
6898,6025,Bmw,X1,2012,13,Petrol,Manual,141281,2237379,2230289,7090,Jaipur,Karnataka,19-11-2023,26-12-2019,10,11,2023,1,Poor,4.7,Premium,783082,High,0.15,1,Dec,12,1
6899,2517,Mahindra,Scorpio,2024,1,Electric,Automatic,46456,2315575,2256574,59001,Mumbai,Maharashtra,19-04-2020,12-07-2021,6,4,2020,0,Excellent,4.3,Premium,2199796,High,0.14,0,Jul,7,1
6900,4450,Mahindra,Xuv500,2012,13,Electric,Manual,96993,1780216,1705856,74360,Delhi,Maharashtra,18-06-2022,08-08-2022,51,8,2022,0,Poor,3.6,Premium,623075,High,0.05,0,Aug,8,1
6901,4549,Mahindra,Scorpio,2017,8,Electric,Manual,161836,975333,866438,108895,Mumbai,Delhi,11-10-2022,25-12-2024,79,12,2022,0,Fair,3.5,Mid,585199,Medium,0.08,0,Dec,12,1
6902,8987,Mahindra,Scorpio,2021,4,Electric,Manual,83106,1863696,1780299,83397,Pune,Maharashtra,13-07-2020,09-06-2020,55,9,2020,0,Good,4.4,Premium,1490956,High,0.06,0,Jun,6,1
6903,9378,Maruti,Baleno,2019,6,Diesel,Automatic,16242,559127,514370,44757,Delhi,Delhi,01-06-2021,08-05-2021,65,8,2021,0,Fair,4.1,Mid,391388,Medium,0.07,0,May,5,1
6904,3500,Mahindra,Xuv500,2020,5,Diesel,Manual,58779,217454,128303,89151,Delhi,Karnataka,16-04-2024,05-10-2024,24,5,2024,0,Good,4.3,Budget,163090,Low,0.15,0,Oct,10,1
6905,1370,Audi,A4,2016,9,Diesel,Manual,198597,945690,896266,49424,Bangalore,Maharashtra,30-05-2022,14-10-2025,22,6,2022,1,Poor,4.2,Mid,520129,Medium,0.14,0,Oct,10,1
6906,8159,Hyundai,Verna,2020,5,Petrol,Manual,6072,1111056,1032978,78078,Delhi,Rajasthan,06-02-2024,13-12-2024,47,3,2024,0,Good,4.8,Mid,833292,Medium,0.06,0,Dec,12,1
6907,8149,Audi,Q3,2019,6,Cng,Manual,140873,1181904,1119718,62186,Chandigarh,Rajasthan,06-07-2022,13-01-2024,23,7,2022,1,Fair,4.8,Mid,827332,Medium,0.07,0,Jan,1,1
6908,7018,Honda,Amaze,2019,6,Electric,Manual,131193,2219258,2218966,292,Bangalore,Maharashtra,01-01-2021,18-11-2022,25,1,2021,0,Fair,4.6,Premium,1553480,High,0.12,0,Nov,11,1
6909,1362,Audi,A4,2024,1,Petrol,Automatic,167431,964404,893608,70796,Chandigarh,Karnataka,25-02-2019,15-07-2019,21,3,2019,1,Excellent,3.9,Mid,916183,Medium,0.07,0,Jul,7,1
6910,6578,Tata,Nexon,2016,9,Cng,Automatic,62858,2146479,2053438,93041,Mumbai,Karnataka,25-10-2019,28-02-2019,120,2,2020,0,Poor,4.1,Premium,1180563,High,0.03,0,Feb,2,1
6911,1800,Bmw,X3,2024,1,Petrol,Automatic,59504,2173202,2078751,94451,Pune,Punjab,27-06-2023,16-06-2021,80,9,2023,1,Excellent,3.6,Premium,2064541,High,0.04,0,Jun,6,1
6912,3663,Tata,Nexon,2015,10,Petrol,Manual,115242,1117774,1078341,39433,Bangalore,Maharashtra,22-03-2020,05-05-2020,44,5,2020,0,Poor,4.9,Mid,558887,Medium,0.07,0,May,5,1
6913,7989,Audi,A4,2014,11,Petrol,Manual,143570,1835993,1668330,167663,Delhi,Karnataka,29-12-2022,03-06-2023,67,3,2023,1,Poor,3.2,Premium,826196,High,0.07,0,Jun,6,1
6914,9364,Maruti,Swift,2014,11,Electric,Manual,177110,1009283,944317,64966,Jaipur,Maharashtra,16-11-2020,01-12-2021,57,1,2021,0,Poor,4.9,Mid,454177,Medium,0.03,0,Dec,12,1
6915,5142,Honda,Amaze,2023,2,Diesel,Manual,116618,2149126,2012456,136670,Jaipur,Delhi,14-10-2024,12-05-2024,52,12,2024,0,Excellent,4,Premium,1934213,High,0.02,0,May,5,1
6916,6597,Bmw,X3,2016,9,Diesel,Manual,69203,1817794,1784800,32994,Bangalore,Karnataka,28-09-2022,01-09-2023,103,1,2023,1,Poor,3.3,Premium,999786,High,0.05,0,Sep,9,1
6917,4300,Hyundai,Verna,2016,9,Electric,Manual,33381,721183,628305,92878,Mumbai,Delhi,11-07-2023,09-06-2023,57,9,2023,0,Poor,3.3,Mid,396650,Medium,0.04,0,Jun,6,1
6918,7580,Tata,Nexon,2024,1,Petrol,Manual,36550,1494203,1464385,29818,Jaipur,Maharashtra,03-03-2024,07-02-2020,72,5,2024,0,Excellent,3.5,Premium,1419492,High,0.03,0,Feb,2,1
6919,2000,Tata,Harrier,2017,8,Cng,Automatic,63140,1866417,1699530,166887,Jaipur,Maharashtra,22-08-2020,22-10-2022,52,10,2020,0,Fair,4.7,Premium,1119850,High,0.07,1,Oct,10,1
6920,4920,Honda,Amaze,2013,12,Diesel,Manual,10765,1509025,1375629,133396,Jaipur,Maharashtra,29-07-2023,23-12-2022,85,10,2023,0,Poor,4.2,Premium,603609,High,0.06,1,Dec,12,1
6921,2202,Tata,Harrier,2015,10,Petrol,Manual,199852,1841613,1707298,134315,Bangalore,Punjab,18-11-2021,02-01-2022,75,2,2022,0,Poor,3.7,Premium,920806,High,0.02,0,Jan,1,1
6922,2296,Mahindra,Scorpio,2016,9,Petrol,Automatic,34645,213840,91367,122473,Pune,Karnataka,01-02-2021,16-02-2023,102,5,2021,0,Poor,4.1,Budget,117612,Low,0.06,0,Feb,2,1
6923,3816,Toyota,Fortuner,2015,10,Petrol,Manual,88009,1058427,1057679,748,Jaipur,Delhi,11-06-2019,08-05-2019,55,8,2019,0,Poor,3.7,Mid,529213,Medium,0.07,0,May,5,1
6924,6413,Maruti,Baleno,2019,6,Cng,Manual,162884,1828193,1660425,167768,Pune,Delhi,04-09-2020,09-10-2020,6,9,2020,0,Fair,3.5,Premium,1279735,High,0.09,0,Oct,10,1
6925,8143,Honda,City,2013,12,Diesel,Manual,91828,688492,539657,148835,Jaipur,Punjab,21-05-2022,08-08-2019,6,5,2022,0,Poor,3.5,Mid,275396,Medium,0.07,0,Aug,8,1
6926,8445,Toyota,Innova,2023,2,Cng,Manual,52773,699653,534222,165431,Chandigarh,Maharashtra,26-07-2021,11-11-2021,108,11,2021,0,Excellent,3.4,Mid,629687,Medium,0.06,1,Nov,11,1
6927,4353,Mahindra,Xuv500,2016,9,Cng,Automatic,159653,1367656,1314013,53643,Chandigarh,Punjab,19-04-2020,05-05-2020,16,5,2020,0,Poor,3.2,Premium,752210,High,0.09,0,May,5,1
6928,8117,Honda,City,2019,6,Electric,Manual,161556,636391,471651,164740,Jaipur,Karnataka,22-07-2023,08-10-2023,19,8,2023,0,Fair,4,Budget,445473,Low,0.07,0,Oct,10,1
6929,9566,Honda,Amaze,2015,10,Petrol,Manual,74999,1773769,1627361,146408,Delhi,Punjab,15-11-2022,19-03-2020,96,2,2023,0,Poor,3.6,Premium,886884,High,0.03,0,Mar,3,1
6930,3312,Mahindra,Xuv500,2012,13,Cng,Automatic,145829,546855,538453,8402,Jaipur,Rajasthan,05-01-2023,14-08-2025,70,3,2023,0,Poor,4.7,Mid,191399,Medium,0.05,0,Aug,8,1
6931,4706,Tata,Nexon,2023,2,Electric,Manual,100549,2158553,2085589,72964,Jaipur,Delhi,19-02-2023,03-01-2023,10,3,2023,0,Excellent,3.8,Premium,1942697,High,0.14,0,Jan,1,1
6932,8791,Mahindra,Scorpio,2016,9,Diesel,Automatic,80800,2245207,2211442,33765,Jaipur,Maharashtra,14-04-2020,05-09-2021,104,7,2020,0,Poor,3.5,Premium,1234863,High,0.05,0,Sep,9,1
6933,9605,Bmw,X1,2018,7,Electric,Automatic,74803,862569,695784,166785,Delhi,Punjab,13-01-2020,22-12-2021,99,4,2020,1,Fair,3.4,Mid,560669,Medium,0.07,0,Dec,12,1
6934,9412,Bmw,X3,2012,13,Cng,Manual,84540,2074269,1941373,132896,Jaipur,Rajasthan,18-01-2023,27-11-2019,29,2,2023,1,Poor,3.2,Premium,725994,High,0.08,0,Nov,11,1
6935,7060,Honda,Amaze,2021,4,Electric,Manual,66439,2209181,2170484,38697,Delhi,Karnataka,29-10-2020,11-11-2020,13,11,2020,0,Good,3.5,Premium,1767344,High,0.06,1,Nov,11,1
6936,7624,Maruti,Wagonr,2013,12,Petrol,Automatic,50689,1900950,1803491,97459,Delhi,Rajasthan,01-08-2024,06-07-2019,18,8,2024,0,Poor,4.6,Premium,760379,High,0.09,0,Jul,7,1
6937,3900,Tata,Harrier,2021,4,Diesel,Manual,86021,2273941,2108019,165922,Pune,Karnataka,27-12-2022,27-03-2024,93,3,2023,0,Good,4.5,Premium,1819152,High,0.05,0,Mar,3,1
6938,3828,Toyota,Innova,2015,10,Electric,Automatic,92952,2095746,1916000,179746,Bangalore,Maharashtra,19-07-2021,24-10-2023,33,8,2021,0,Poor,4.3,Premium,1047873,High,0.04,0,Oct,10,1
6939,2842,Audi,A4,2022,3,Petrol,Manual,42404,671940,635587,36353,Jaipur,Maharashtra,13-10-2020,12-10-2020,58,12,2020,1,Good,3.2,Mid,571149,Medium,0.06,0,Oct,10,1
6940,6518,Honda,Amaze,2017,8,Diesel,Automatic,96983,590404,513414,76990,Bangalore,Maharashtra,05-11-2019,02-01-2020,88,2,2020,0,Fair,3.7,Mid,354242,Medium,0.06,0,Jan,1,1
6941,7559,Tata,Harrier,2017,8,Cng,Manual,17322,1547866,1484879,62987,Delhi,Rajasthan,02-02-2021,14-11-2022,25,2,2021,0,Fair,4.6,Premium,928719,High,0.14,0,Nov,11,1
6942,9058,Toyota,Innova,2021,4,Petrol,Manual,168013,2070598,2036654,33944,Pune,Rajasthan,05-03-2020,05-06-2020,62,5,2020,0,Good,4.7,Premium,1656478,High,0.05,0,Jun,6,1
6943,3851,Mahindra,Scorpio,2012,13,Petrol,Automatic,171127,356448,221224,135224,Bangalore,Rajasthan,09-07-2019,08-06-2019,28,8,2019,0,Poor,3.7,Budget,124756,Low,0.1,0,Jun,6,1
6944,7730,Bmw,X1,2023,2,Electric,Automatic,59473,840513,719358,121155,Chandigarh,Maharashtra,03-08-2022,23-09-2023,76,10,2022,1,Excellent,4.8,Mid,756461,Medium,0.02,1,Sep,9,1
6945,6915,Toyota,Innova,2012,13,Petrol,Manual,163868,2227375,2222462,4913,Delhi,Karnataka,30-08-2022,05-04-2021,14,9,2022,0,Poor,4.7,Premium,779581,High,0.14,0,Apr,4,1
6946,4177,Audi,Q3,2024,1,Cng,Automatic,21659,2029989,1946606,83383,Bangalore,Maharashtra,06-01-2022,02-05-2025,14,1,2022,1,Excellent,3.9,Premium,1928489,High,0.11,0,May,5,1
6947,3763,Mahindra,Xuv500,2023,2,Petrol,Manual,129492,2329744,2267594,62150,Bangalore,Delhi,15-07-2020,10-08-2020,85,10,2020,0,Excellent,4.3,Premium,2096769,High,0.03,1,Aug,8,1
6948,8420,Mahindra,Xuv500,2014,11,Diesel,Automatic,173165,1972445,1929575,42870,Delhi,Punjab,09-01-2025,12-11-2019,97,4,2025,0,Poor,3.8,Premium,887600,High,0.03,0,Nov,11,1
6949,6532,Toyota,Innova,2012,13,Diesel,Manual,84511,2018936,1839650,179286,Chandigarh,Maharashtra,04-02-2020,05-11-2020,97,5,2020,0,Poor,3.6,Premium,706627,High,0.03,0,Nov,11,1
6950,3132,Tata,Harrier,2024,1,Cng,Manual,35111,2302442,2281504,20938,Bangalore,Maharashtra,21-01-2022,04-07-2022,76,4,2022,0,Excellent,4.8,Premium,2187319,High,0.04,0,Jul,7,1
6951,9077,Bmw,X1,2015,10,Cng,Manual,70568,1179460,1130279,49181,Jaipur,Rajasthan,07-03-2021,11-03-2021,38,4,2021,1,Poor,4.4,Mid,589730,Medium,0.07,0,Mar,3,1
6952,4870,Mahindra,Scorpio,2021,4,Petrol,Automatic,151873,1249509,1128355,121154,Jaipur,Delhi,28-05-2021,08-03-2021,67,8,2021,0,Good,4.9,Mid,999607,Medium,0.06,0,Mar,3,1
6953,1560,Honda,City,2018,7,Electric,Manual,103897,1657961,1534390,123571,Bangalore,Rajasthan,04-02-2020,28-12-2023,111,5,2020,0,Fair,3.6,Premium,1077674,High,0.04,0,Dec,12,1
6954,6302,Audi,A4,2021,4,Petrol,Automatic,85638,1810913,1634493,176420,Bangalore,Rajasthan,11-12-2023,16-07-2022,47,1,2024,1,Good,4.8,Premium,1448730,High,0.07,0,Jul,7,1
6955,4695,Mahindra,Scorpio,2012,13,Electric,Automatic,34641,1924165,1790856,133309,Mumbai,Punjab,06-10-2023,01-03-2024,89,1,2024,0,Poor,3.3,Premium,673457,High,0.03,0,Mar,3,1
6956,6641,Audi,A4,2019,6,Petrol,Manual,89042,1702985,1662687,40298,Mumbai,Rajasthan,14-06-2024,10-05-2024,113,10,2024,1,Fair,3.9,Premium,1192089,High,0.03,1,May,5,1
6957,8648,Audi,Q3,2022,3,Petrol,Manual,116746,456849,291892,164957,Mumbai,Maharashtra,25-03-2024,05-08-2024,44,5,2024,1,Good,4.7,Budget,388321,Low,0.06,0,Aug,8,1
